0,987.804741480447,-134.381057647059,6
1,1039.45861842965,676.463267793708,2
2,995.956820344713,540.567363287844,3
3,1046.79911088975,751.983178682984,1
4,1050.35163015037,765.608421471967,1
5,1049.12958622813,825.611723717635,1
6,1082.79836303958,702.121075266366,NA
7,1037.98513113024,837.347070411776,1
8,1024.18365902994,804.370622251452,1
9,1025.6031756013,840.10563132869,1
10,1051.44680689938,863.824472845739,1
11,1024.10770242838,863.571941063224,1
12,1085.56861052991,808.275474763343,1
13,1016.96553071798,853.527137701069,1
14,1276.64241679005,315.091281322475,5
15,959.314701319958,691.548461069229,NA
16,1067.6285021011,817.98206624372,1
17,1021.02071272165,852.328600726499,1
18,1016.82881377963,733.128626372798,1
19,1023.09518353687,773.35652167894,1
20,1069.65261057705,826.635108442822,1
21,1064.36430881118,694.701124138101,1
22,1076.13623840195,738.867776498359,1
23,1049.21289918326,798.88036257657,1
24,1063.64201003745,802.365216110836,1
25,1015.87437467956,626.304448825244,3
26,1009.68779970523,814.997725007785,1
27,1054.87479430885,850.561751312482,1
28,1073.87247225264,773.041131191596,NA
29,998.954658693028,721.705772037927,1
30,950.046267676982,427.184205370142,3
31,1035.1345470119,880.385335599092,1
32,1039.85161147341,824.720797349059,1
33,1018.53913626201,786.514182267277,1
34,988.238061650223,755.324509759982,1
35,1003.88670338967,629.590535595392,3
36,1072.26341354816,801.651494191488,1
37,1180.11460940355,572.393065229409,2
38,1049.91817617245,885.921366363924,1
39,1065.86465697578,851.331644250708,1
40,1202.760779357,567.822375465459,2
41,1021.76568378564,849.058320779057,1
42,976.247816882815,500.469387418782,3
43,1087.68198719407,656.005861001505,2
44,1039.06943490221,772.506253362956,1
45,1054.34890833699,747.001846742793,1
46,1006.27462863938,810.4079657869,1
47,1054.71513753715,847.547082050614,1
48,1032.98470385517,777.352047762247,1
49,1067.39595271858,739.924612809189,1
50,1026.37241341067,766.493634486052,1
51,971.899151374868,690.45965008733,1
52,1051.46699777524,843.513702525051,1
53,1047.01511480781,780.351389544206,1
54,989.257647120429,788.137291925082,1
55,1010.47112381845,718.610967991967,1
56,1024.74232128094,814.348119960717,1
57,945.630438198674,515.234323141292,3
58,1078.64186865506,827.025266225321,1
59,1049.2091434076,842.996231627574,1
60,981.885027733586,729.748779330022,1
61,1019.4897983718,845.31923299141,1
62,943.15870743963,560.928044462813,3
63,1033.78339118411,778.084722930504,1
64,1065.82400958878,703.766232104485,1
65,1028.12158628479,827.697510592344,1
66,1029.74442794556,850.62796974471,1
67,1095.39406598736,831.926233605037,NA
68,1035.70341904578,787.759059882558,1
69,1033.26997191287,922.140720040408,1
70,957.388466466218,372.531319658191,NA
71,1226.78512140667,544.425702248865,2
72,1043.25333464723,768.756669055136,1
73,1086.62805687027,784.920700810364,1
74,1049.72247227322,694.27759723994,1
75,1075.66085696034,735.607265305718,1
76,939.474450668755,416.520946633204,3
77,1049.67408217363,741.796360739468,1
78,1026.47662332664,790.423680503577,1
79,1026.90877917716,838.47208270804,1
80,1009.90903223086,760.860847602102,1
81,1017.71729375972,815.681213957147,1
82,1017.92601088658,814.019751643418,1
83,988.245270480901,-146.498137477399,6
84,1029.60265712894,824.052213229435,1
85,1046.75793246534,883.440416664412,1
86,1037.3630858152,690.516232237693,1
87,1088.27090232694,667.22396465832,2
88,972.576869030163,800.133830679029,NA
89,976.32602516904,650.429113097913,3
90,962.838618880734,377.82327050754,NA
91,1109.72285462938,696.996465074638,NA
92,1040.87940146123,815.361102160323,1
93,1057.67311574796,831.42320726627,1
94,1029.15524400453,766.912676935223,1
95,1057.89529384802,711.137753053294,1
96,1001.78439766153,786.324753750428,1
97,946.739348733163,469.912549055239,3
98,1083.84047382746,742.141435636558,1
99,1038.72052089006,871.769390002923,1
100,1040.35670457786,743.693143496189,1
101,1021.81081170286,837.694487565117,1
102,1055.29525488813,700.218732789303,1
103,1024.07339388612,851.288044565504,1
104,940.035082874269,419.646686611812,NA
105,1042.99481901238,826.55458600991,1
106,1014.17853029988,793.227968252724,1
107,1008.4919366254,722.259244190402,1
108,1024.29862245169,817.245212216542,1
109,1052.08422827388,758.855853765603,1
110,979.380353852812,801.591964359321,NA
111,918.855151664652,343.362535489527,NA
112,1044.44527449335,811.928193215956,1
113,1024.45554520409,738.50426270618,1
114,1026.34460615997,827.807816932982,1
115,1014.63948057362,807.587699666791,1
116,1031.39250098561,853.176362152028,1
